date,portfolio_value,total_pnl,total_pnl_pct,drawdown_pct
2026-03-31,100000.0,0.0,0.0,0.0
2026-03-31,100000.0,0.0,0.0,0.0
2026-04-01,100000.0,0.0,0.0,0.0
2026-04-01,100000.0,0.0,0.0,0.0
2026-04-01,100000.0,0.0,0.0,0.0
2026-04-01,100000.0,0.0,0.0,0.0
2026-04-01,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-02,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-03,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-04,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-05,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-06,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-07,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-08,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-09,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-10,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-11,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-12,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-13,100000.0,0.0,0.0,0.0
2026-04-14,100000.0,-0.0,-0.0,0.0
2026-04-14,99566.54,-433.46,-0.433,0.433
2026-04-14,100969.17,969.17,0.969,0.0
2026-04-14,100414.61,414.61,0.415,0.0
2026-04-14,98823.93,-1176.07,-1.176,1.176
2026-04-14,97835.11,-2164.89,-2.165,2.165
2026-04-15,98755.36,-1244.64,-1.245,1.245
2026-04-15,97993.5,-2006.5,-2.007,2.007
2026-04-15,98203.61,-1796.39,-1.796,1.796
2026-04-15,100000.0,0.0,0.0,0.0
2026-04-15,98724.08,-1275.92,-1.276,1.276
2026-04-15,99633.11,-366.89,-0.367,0.367
2026-04-16,99482.74,-517.26,-0.517,0.517
2026-04-16,99538.87,-461.13,-0.461,0.461
2026-04-16,98909.34,-1090.66,-1.091,1.091
2026-04-16,98928.58,-1071.42,-1.071,1.071
2026-04-16,97966.63,-2033.37,-2.033,2.033
2026-04-16,98964.51,-1035.49,-1.035,1.035
2026-04-17,98508.15,-1491.85,-1.492,1.492
2026-04-17,97856.92,-2143.08,-2.143,2.143
2026-04-17,99258.73,-741.27,-0.741,0.741
2026-04-17,100046.3,46.3,0.046,0.0
2026-04-17,103758.63,3758.63,3.759,0.0
2026-04-17,102004.58,2004.58,2.005,0.0
2026-04-18,102232.6,2232.6,2.233,0.0
2026-04-18,101591.03,1591.03,1.591,0.0
2026-04-18,100039.63,39.63,0.04,0.0
2026-04-18,99161.92,-838.08,-0.838,0.838
2026-04-18,99876.39,-123.61,-0.124,0.124
2026-04-18,98994.51,-1005.49,-1.005,1.005
2026-04-19,98895.64,-1104.36,-1.104,1.104
2026-04-19,98330.89,-1669.11,-1.669,1.669
2026-04-19,97796.49,-2203.51,-2.204,2.204
2026-04-19,98090.11,-1909.89,-1.91,1.91
2026-04-19,97820.28,-2179.72,-2.18,2.18
2026-04-19,96658.91,-3341.09,-3.341,3.341
2026-04-20,96615.08,-3384.92,-3.385,3.385
2026-04-20,95945.16,-4054.84,-4.055,4.055
2026-04-20,97441.23,-2558.77,-2.559,2.559
2026-04-20,97671.3,-2328.7,-2.329,2.329
2026-04-20,97004.84,-2995.16,-2.995,2.995
2026-04-20,98274.85,-1725.15,-1.725,1.725
2026-04-21,97916.58,-2083.42,-2.083,2.083
2026-04-21,97641.16,-2358.84,-2.359,2.359
2026-04-21,98087.51,-1912.49,-1.912,1.912
2026-04-21,97350.03,-2649.97,-2.65,2.65
2026-04-21,97663.75,-2336.25,-2.336,2.336
2026-04-21,97760.06,-2239.94,-2.24,2.24
2026-04-22,97580.03,-2419.97,-2.42,2.42
2026-04-22,101126.98,1126.98,1.127,0.0
2026-04-22,100808.84,808.84,0.809,0.0
2026-04-22,101467.38,1467.38,1.467,0.0
2026-04-22,100759.74,759.74,0.76,0.0
2026-04-22,100876.62,876.62,0.877,0.0
2026-04-23,99766.27,-233.73,-0.234,0.234
2026-04-23,99055.66,-944.34,-0.944,0.944
2026-04-23,98138.37,-1861.63,-1.862,1.862
2026-04-23,98411.68,-1588.32,-1.588,1.588
2026-04-23,97743.2,-2256.8,-2.257,2.257
2026-04-23,98226.3,-1773.7,-1.774,1.774
2026-04-24,98399.04,-1600.96,-1.601,1.601
2026-04-24,97657.3,-2342.7,-2.343,2.343
2026-04-24,97446.19,-2553.81,-2.554,2.554
2026-04-24,98290.27,-1709.73,-1.71,1.71
2026-04-24,97712.06,-2287.94,-2.288,2.288
2026-04-24,98170.43,-1829.57,-1.83,1.83
2026-04-25,97911.31,-2088.69,-2.089,2.089
2026-04-25,97815.48,-2184.52,-2.185,2.185
2026-04-25,97978.03,-2021.97,-2.022,2.022
2026-04-25,97614.26,-2385.74,-2.386,2.386
2026-04-25,97503.43,-2496.57,-2.497,2.497
2026-04-25,97605.71,-2394.29,-2.394,2.394
2026-04-26,97796.07,-2203.93,-2.204,2.204
2026-04-26,98422.3,-1577.7,-1.578,1.578
2026-04-26,98468.27,-1531.73,-1.532,1.532
2026-04-26,98448.33,-1551.67,-1.552,1.552
2026-04-26,99087.25,-912.75,-0.913,0.913
2026-04-26,99923.63,-76.37,-0.076,0.076
2026-04-27,100925.45,925.45,0.925,0.0
2026-04-27,98249.51,-1750.49,-1.75,1.75
2026-04-27,98011.57,-1988.43,-1.988,1.988
2026-04-27,97808.48,-2191.52,-2.192,2.192
2026-04-27,96393.95,-3606.05,-3.606,3.606
2026-04-27,96821.11,-3178.89,-3.179,3.179
2026-04-28,97127.55,-2872.45,-2.872,2.872
2026-04-28,96587.62,-3412.38,-3.412,3.412
2026-04-28,96561.31,-3438.69,-3.439,3.439
2026-04-28,95908.25,-4091.75,-4.092,4.092
2026-04-28,96658.89,-3341.11,-3.341,3.341
2026-04-28,97042.93,-2957.07,-2.957,2.957
2026-04-29,96883.5,-3116.5,-3.117,3.117
2026-04-29,98515.53,-1484.47,-1.484,1.484
2026-04-29,99247.96,-752.04,-0.752,0.752
2026-04-29,97849.15,-2150.85,-2.151,2.151
2026-04-29,96076.33,-3923.67,-3.924,3.924
2026-04-29,95157.11,-4842.89,-4.843,4.843
2026-04-30,96455.82,-3544.18,-3.544,3.544
2026-04-30,95256.57,-4743.43,-4.743,4.743
2026-04-30,96088.61,-3911.39,-3.911,3.911
2026-04-30,96062.88,-3937.12,-3.937,3.937
2026-04-30,95793.28,-4206.72,-4.207,4.207
2026-04-30,96085.17,-3914.83,-3.915,3.915
2026-05-01,96308.88,-3691.12,-3.691,3.691
2026-05-01,96992.22,-3007.78,-3.008,3.008
2026-05-01,96965.9,-3034.1,-3.034,3.034
2026-05-01,97746.61,-2253.39,-2.253,2.253
2026-05-01,97620.21,-2379.79,-2.38,2.38
2026-05-01,97328.3,-2671.7,-2.672,2.672
2026-05-02,97564.12,-2435.88,-2.436,2.436
2026-05-02,97604.01,-2395.99,-2.396,2.396
2026-05-02,97691.83,-2308.17,-2.308,2.308
2026-05-02,97739.47,-2260.53,-2.261,2.261
2026-05-02,97999.14,-2000.86,-2.001,2.001
2026-05-02,98095.62,-1904.38,-1.904,1.904
2026-05-03,97748.44,-2251.56,-2.252,2.252
2026-05-03,97621.15,-2378.85,-2.379,2.379
2026-05-03,97933.35,-2066.65,-2.067,2.067
2026-05-03,98680.06,-1319.94,-1.32,1.32
2026-05-03,98838.24,-1161.76,-1.162,1.162
2026-05-03,99095.41,-904.59,-0.905,0.905
2026-05-04,99627.61,-372.39,-0.372,0.372
2026-05-04,100298.0,298.0,0.298,0.0
2026-05-04,98887.39,-1112.61,-1.113,1.113
2026-05-04,99307.85,-692.15,-0.692,0.692
2026-05-04,100488.17,488.17,0.488,0.0
2026-05-04,99705.95,-294.05,-0.294,0.294
