timestamp,symbol,side,qty,price,pnl,reason
2026-03-31T11:06:10.803849,NVDA,BUY,557.7736,170.32,0.0,"RSI=32.5<40, near MA"
2026-03-31T11:06:10.803849,SPY,BUY,7.4119,640.86,0.0,"RSI=31.2<40, near MA"
2026-03-31T11:54:55.721337,TSLA,BUY,0.6419,370.0,0.0,"RSI=34.2<40, near MA"
