timestamp,symbol,side,qty,price,pnl,reason
2026-03-31T11:06:10.854697,COIN,BUY,567.8083,167.31,0.0,Below Keltner lower $169.62
2026-04-07T21:59:28.775146,TSLA,BUY,13.7026,346.65,0.0,Below Keltner lower $348.69
2026-04-17T22:02:25.005982,COIN,SELL,567.8083,206.33,22155.88,Above Keltner upper $202.02
